fare_amount,pickup_timestamp,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_hour,pickup_day_of_week,pickup_month,pickup_year,is_weekend,time_period,trip_distance_km,pickup_distance_from_center,dropoff_distance_from_center
20.0,2011-04-24 00:10:54+00:00,-73.968768,40.752463,-73.970857,40.760958,0,6,4,2011,True,late_night,0.9608489582140626,1.5379643069185303,1.2764182895949656
20.7,2011-03-06 11:15:53+00:00,-73.978991,40.726593,-73.977097,40.736485,11,6,3,2011,True,regular,1.111457335125498,3.5350893182023833,2.494888650571279
20.2,2011-05-26 14:16:29+00:00,-73.964959,40.781404,-73.972368,40.776226,14,3,5,2011,False,regular,0.8489344195622622,3.124860069977108,2.3087496248967003
22.2,2013-10-30 02:57:20+00:00,-73.97476,40.75442,-73.986778,40.759889,2,2,10,2013,False,late_night,1.1808802453645746,0.9883381734724187,0.23602202215438853
16.6,2011-01-27 21:03:21+00:00,-73.986046,40.775217,-73.986012,40.77707,21,3,1,2011,False,regular,0.2060640881461103,1.9149951840477342,2.120925589969554
21.3,2012-02-12 07:44:09+00:00,-73.933499,40.75539,-73.939458,40.764964,7,6,2,2012,True,morning_rush,1.1769572532158428,4.389591455554226,3.954348675626646
22.6,2012-07-31 07:05:47+00:00,-73.949301,40.778585,-73.956966,40.790339,7,1,7,2012,False,morning_rush,1.4576282523616455,3.8121450566455364,4.324808221630842
19.0,2013-02-24 16:37:44+00:00,-73.97009,40.71557,-73.964506,40.711673,16,6,2,2013,True,regular,0.6397443536917612,4.8933893211738,5.446569522760881
23.0,2012-12-27 13:29:57+00:00,-73.978431,40.761065,-73.973881,40.746988,13,3,12,2012,False,regular,1.6115277518025721,0.6860326619631006,1.5675571740917593
25.1,2012-10-22 09:55:42+00:00,-73.969237,40.7732,-73.950472,40.771326,9,0,10,2012,False,morning_rush,1.5938654218795147,2.175440165932684,3.301254078155439
22.6,2012-10-14 11:08:03+00:00,-73.963463,40.737299,-73.949654,40.735106,11,6,10,2012,True,regular,1.1887547891324233,2.957149734080839,3.9495998134876382
21.8,2013-03-17 23:53:33+00:00,-73.971623,40.71223,-73.983562,40.715076,23,6,3,2013,True,late_night,1.0548487496792565,5.221972124245462,4.775723259086241
19.9,2013-12-20 08:04:14+00:00,-73.995028,40.748752,-73.996936,40.757082,8,4,12,2013,False,morning_rush,0.9400937316645592,1.3044491018636704,0.9686230843676584
27.4,2013-03-28 03:50:51+00:00,-73.94431,40.786843,-73.957957,40.767698,3,3,3,2013,False,late_night,2.419167485110696,4.724093717464183,2.5581037876116803
25.4,2012-09-25 06:57:07+00:00,-73.975076,40.783778,-73.993468,40.777069,6,1,9,2012,False,morning_rush,1.718906977518017,2.9977839896645917,2.2240213782325444
25.3,2013-11-16 00:33:16+00:00,-73.976257,40.711507,-73.961454,40.724016,0,5,11,2013,True,late_night,1.868458833398001,5.228115322441312,4.287627167312589
18.9,2011-03-03 05:25:56+00:00,-73.984913,40.737065,-73.991211,40.734981,5,3,3,2011,False,late_night,0.5790303568145152,2.328390936717185,2.6044181419930266
22.4,2013-03-02 06:59:20+00:00,-73.952317,40.735946,-73.939883,40.730817,6,5,3,2013,True,morning_rush,1.1928430570527937,3.7185842575296166,4.889240632241788
23.1,2012-08-28 14:50:47+00:00,-73.973976,40.763393,-73.960059,40.768776,14,1,8,2012,False,regular,1.3160446066301348,1.1409051984285257,2.4549393216311066
25.7,2012-06-08 04:02:31+00:00,-73.977332,40.74685,-73.996536,40.74092,4,4,6,2012,False,late_night,1.7470567305245848,1.4179357207262984,2.114532495510416
19.9,2011-06-12 18:13:47+00:00,-74.004007,40.727402,-73.995501,40.72725,18,6,6,2011,True,evening_rush,0.7169666935048035,3.7425779151606946,3.5215227475228508
25.0,2013-09-08 16:58:03+00:00,-73.966796,40.783128,-73.971712,40.801269,16,6,9,2013,True,regular,2.05920233820921,3.207480804644885,4.949377875622626
24.8,2011-06-22 07:18:36+00:00,-73.989866,40.754213,-73.986035,40.772076,7,2,6,2011,False,morning_rush,2.0123098778741912,0.5590695353581249,1.5658281779288958
30.8,2013-09-01 01:10:44+00:00,-73.988956,40.763062,-73.958857,40.758989,1,6,9,2013,True,late_night,2.5751788454223794,0.6336779637541158,2.2467428720637836
23.6,2012-04-02 02:04:02+00:00,-73.989811,40.69825,-73.973957,40.696427,2,0,4,2012,False,late_night,1.3518410148794944,6.653820579656726,6.915353880618388
18.8,2013-09-05 07:49:34+00:00,-73.971219,40.677272,-73.972501,40.671082,7,3,9,2013,False,morning_rush,0.6967360601791776,9.056872828491107,9.726738981467651
27.6,2011-10-07 23:16:39+00:00,-74.010708,40.706874,-73.996491,40.687615,23,4,10,2011,False,late_night,2.4540911909091507,6.068782675300677,7.881072331617262
26.6,2011-07-21 01:43:22+00:00,-73.984217,40.735584,-74.003438,40.745946,1,3,7,2011,False,late_night,1.9874276274567888,2.494887696490875,2.019816374112936
28.0,2012-01-10 23:34:48+00:00,-73.960394,40.767291,-73.955359,40.791504,23,1,1,2012,False,late_night,2.7255364301189426,2.353352478022279,4.50786846618923
19.1,2011-01-29 06:28:52+00:00,-74.004913,40.679733,-73.999639,40.675298,6,5,1,2011,True,morning_rush,0.6640788125229541,8.855340870528066,9.272927463045626
21.0,2013-03-01 00:07:11+00:00,-73.976542,40.797786,-73.969485,40.789618,0,4,3,2013,False,late_night,1.0852751435080907,4.487842354013046,3.76553324847162
18.5,2012-05-08 15:09:14+00:00,-73.992628,40.755117,-73.997713,40.752389,15,1,5,2012,False,regular,0.5248576275596326,0.6806102169952855,1.2031273703331191
17.6,2011-04-27 23:25:46+00:00,-73.988074,40.790809,-73.984254,40.791659,23,2,4,2011,False,late_night,0.33518879409751945,3.6546274016920433,3.7441803828689615
22.7,2013-01-15 20:59:38+00:00,-73.946897,40.723421,-73.938337,40.712066,20,1,1,2013,False,regular,1.454185142135458,5.036005913391742,6.471383154443951
27.5,2013-10-14 02:01:05+00:00,-74.01301,40.765116,-74.036239,40.760531,2,0,10,2013,False,late_night,2.0217120692555985,2.4483537079828213,4.282781840874
20.9,2013-11-10 08:09:35+00:00,-73.964687,40.752556,-73.967849,40.762705,8,6,11,2013,True,morning_rush,1.1595179786132788,1.8546642599386256,1.5760123994647934
20.2,2012-05-11 13:41:44+00:00,-73.989559,40.774531,-73.998592,40.775804,13,4,5,2012,False,regular,0.7736872738138718,1.8696781023633726,2.266031304625449
22.8,2011-02-13 00:59:21+00:00,-73.990553,40.742986,-73.983932,40.75569,0,6,2,2011,True,late_night,1.5187401231784963,1.7228877140372394,0.2888249504869153
22.8,2012-08-27 18:18:05+00:00,-74.002231,40.764196,-73.988453,40.767844,18,0,8,2012,False,evening_rush,1.2292025637057444,1.568549562574228,1.122501410448819
21.9,2012-08-17 12:58:25+00:00,-73.964922,40.783066,-73.971041,40.772177,12,4,8,2012,False,regular,1.315867343117109,3.2819960841952676,1.9919568849378768
21.8,2011-01-21 03:55:01+00:00,-73.983828,40.730465,-73.994715,40.724705,3,4,1,2011,False,late_night,1.118858180511878,3.064990685970492,3.7827584413985225
17.0,2012-09-11 06:19:49+00:00,-73.986353,40.757267,-73.985182,40.759751,6,1,9,2012,False,morning_rush,0.2932894773301593,0.10865123385019619,0.19653592549583151
23.7,2011-12-03 03:56:13+00:00,-73.977803,40.693364,-73.989335,40.682138,3,5,12,2011,True,late_night,1.5822839869384464,7.216403093589023,8.441658696072372
22.0,2011-10-03 12:02:25+00:00,-73.983406,40.771075,-73.98567,40.758552,12,0,10,2011,False,regular,1.405487507076523,1.4645304875994527,0.06302758727431727
21.8,2013-09-04 13:46:02+00:00,-74.020014,40.80864,-74.023333,40.796718,13,2,9,2013,False,regular,1.3547816769161556,6.336519588556354,5.355692764684963
19.5,2011-08-29 02:13:02+00:00,-73.989816,40.712667,-73.984015,40.717825,2,0,8,2011,False,late_night,0.753651964624557,5.053899590960044,4.469007896965951
18.0,2012-12-25 02:50:39+00:00,-73.962091,40.747259,-73.958939,40.743596,2,1,12,2012,False,late_night,0.4862176156691134,2.305339921490821,2.7515917320205125
21.6,2013-01-16 00:39:46+00:00,-74.010132,40.776414,-74.008518,40.788239,0,2,1,2013,False,late_night,1.3218836357300385,2.9147146657836496,3.8810957799329135
25.0,2012-02-21 06:52:51+00:00,-74.001799,40.750943,-73.98543,40.741978,6,1,2,2012,False,morning_rush,1.7015440250108578,1.5813262523382974,1.7815748729743757
28.0,2013-12-11 23:10:26+00:00,-73.988536,40.754953,-73.985839,40.730379,23,2,12,2013,False,late_night,2.7419344771248872,0.42448258123271104,3.0714478453559955
17.8,2013-10-17 13:21:15+00:00,-73.994512,40.73827,-73.998691,40.736963,13,3,10,2013,False,regular,0.38090839802108534,2.3215142470936665,2.589729059102517
24.0,2011-02-15 11:48:45+00:00,-73.980558,40.737155,-73.98351,40.753631,11,1,2,2011,False,regular,1.8488491465494643,2.35494928048547,0.5139140745987816
19.5,2011-01-10 23:45:17+00:00,-74.001862,40.747399,-74.009505,40.747745,23,0,1,2011,False,late_night,0.6449982971183017,1.813574076404627,2.3214009856995697
24.2,2012-10-10 16:37:39+00:00,-73.987757,40.75125,-73.997943,40.737529,16,2,10,2012,False,regular,1.7504678834137788,0.7742680239543093,2.506020053742895
26.3,2012-11-28 12:49:36+00:00,-73.98096,40.714557,-73.994853,40.698314,12,2,11,2012,False,regular,2.152570227411103,4.845762409723269,6.683412619976936
23.9,2013-10-26 20:50:35+00:00,-73.967021,40.748019,-73.955679,40.759998,20,5,10,2013,True,regular,1.6391927255113554,1.9116986547176822,2.5215095240221768
21.0,2011-11-23 03:24:10+00:00,-73.955104,40.797056,-73.962287,40.788982,3,2,11,2011,False,late_night,1.082435932505072,5.040911615528604,3.960960156738567
23.5,2011-10-27 13:44:28+00:00,-73.985231,40.737426,-73.982072,40.752844,13,3,10,2011,False,regular,1.7349356334401547,2.287836648415768,0.6419260670272532
19.2,2011-11-26 17:47:04+00:00,-73.942239,40.712882,-73.945237,40.719423,17,5,11,2011,True,evening_rush,0.7699651698830969,6.201223321913356,5.46878179591364
19.5,2012-01-13 23:39:56+00:00,-73.983678,40.745458,-73.98397,40.737762,23,4,1,2012,False,late_night,0.8561096765131236,1.4030264020935725,2.2540508495674523
23.8,2013-02-12 15:59:35+00:00,-73.963422,40.728562,-73.951884,40.740233,15,1,2,2013,False,regular,1.6215004178364771,3.7648890606192613,3.4528059899953383
20.3,2011-01-03 11:36:05+00:00,-73.94137,40.70985,-73.939603,40.700611,11,0,1,2011,False,regular,1.0380713725196427,6.5185433601065474,7.461833749178814
24.2,2011-10-02 17:15:22+00:00,-73.977214,40.754175,-73.986441,40.739702,17,6,10,2011,True,evening_rush,1.7872074382387066,0.8173125321198356,2.0361883176593505
20.8,2011-11-25 02:07:37+00:00,-74.007471,40.728692,-74.013112,40.720024,2,4,11,2011,False,late_night,1.0746888179829779,3.7478667683432123,4.821141988459403
21.4,2011-08-05 20:15:41+00:00,-73.978182,40.731259,-73.969582,40.738946,20,4,8,2011,False,regular,1.1205612069459125,3.0367015528235983,2.507387970152725
21.8,2013-04-11 21:13:12+00:00,-73.992233,40.754603,-73.987401,40.765982,21,3,4,2013,False,regular,1.3291266293511508,0.6813959933523295,0.9018830788635535
20.7,2011-11-28 04:49:03+00:00,-73.985489,40.704005,-73.976265,40.700044,4,0,11,2011,False,late_night,0.893643626888402,6.003970135717002,6.491226486704891
25.0,2012-10-03 02:57:43+00:00,-73.9403,40.697753,-73.942685,40.67907,2,2,10,2012,False,late_night,2.0871647149596124,7.706210399553111,9.489416027377706
26.1,2012-03-26 03:37:11+00:00,-74.004455,40.770126,-74.018416,40.754559,3,0,3,2012,False,late_night,2.092561636350734,2.089612846035633,2.798773379782874
21.5,2012-04-02 00:16:15+00:00,-73.973991,40.692075,-73.968924,40.681399,0,0,4,2012,False,late_night,1.2616568498393217,7.394404441536452,8.631437725487414
22.2,2011-01-09 20:08:58+00:00,-73.997554,40.7207,-73.995026,40.70776,20,6,1,2011,True,regular,1.454552249679689,4.270094294540679,5.643800566995465
17.6,2013-06-05 08:11:54+00:00,-73.986153,40.696005,-73.983363,40.698659,8,2,6,2013,False,morning_rush,0.3773773553398036,6.89374909014975,6.600874835325304
27.5,2012-02-03 01:10:10+00:00,-73.965103,40.735416,-73.978921,40.754797,1,4,2,2012,False,late_night,2.449367052559656,3.042815446580136,0.6587291441883676
20.7,2012-04-24 05:52:19+00:00,-73.973637,40.762842,-73.980039,40.7708,5,1,4,2012,False,late_night,1.03620125655225,1.1349821374408644,1.4957593020344089
23.0,2013-07-23 02:07:49+00:00,-73.984501,40.75337,-73.993884,40.742088,2,1,7,2013,False,late_night,1.4827498054755266,0.5216637371746156,1.9050786585200774
19.6,2012-09-16 10:33:56+00:00,-73.992996,40.821756,-73.989002,40.814812,10,6,9,2012,True,regular,0.8421155167384561,7.117375716096025,6.324082787098365
18.9,2012-09-20 23:18:06+00:00,-73.973678,40.782607,-73.96934,40.777615,23,3,9,2012,False,late_night,0.6644784129738929,2.911660335608854,2.5708416912391194
17.6,2011-07-29 07:13:38+00:00,-73.945846,40.722065,-73.946281,40.725957,7,4,7,2011,False,morning_rush,0.4343204088323897,5.208417373870498,4.859239608765887
24.9,2012-09-27 20:59:58+00:00,-73.998027,40.714088,-73.988351,40.729801,20,3,9,2012,False,regular,1.9281197706841582,4.995563657036236,3.144771166167581
23.4,2013-05-17 16:36:43+00:00,-73.941767,40.831201,-73.92686,40.826527,16,4,5,2013,False,regular,1.3576533158305564,8.93342368574601,9.079184711335275
23.5,2012-01-28 19:44:56+00:00,-73.95601,40.781877,-73.952479,40.797265,19,5,1,2012,True,evening_rush,1.736697626753284,3.6354344158999017,5.176237796571571
26.7,2011-12-14 17:19:40+00:00,-73.952613,40.767681,-73.945902,40.78872,17,2,12,2011,False,evening_rush,2.406708397055903,2.9716131895687616,4.7735782687909865
18.9,2013-11-16 07:31:00+00:00,-73.973831,40.752246,-73.979247,40.748746,7,5,11,2013,True,morning_rush,0.5996709270656552,1.1727903998145424,1.1559669612033485
19.7,2013-10-13 08:19:44+00:00,-73.956577,40.758206,-73.963832,40.754449,8,6,10,2013,True,morning_rush,0.7402341429080784,2.4362085814515733,1.8673091151448515
21.0,2011-06-15 00:59:56+00:00,-74.000177,40.705538,-73.990079,40.701932,0,2,6,2011,False,late_night,0.940931805827098,5.9631554256808235,6.246405135836791
20.0,2011-03-04 02:35:00+00:00,-73.993361,40.754711,-74.002108,40.755336,2,4,3,2011,False,late_night,0.7400391583605052,0.7564146101111773,1.4298940966555371
19.6,2011-08-10 23:03:49+00:00,-73.964684,40.752137,-73.957713,40.748555,23,2,8,2011,False,late_night,0.7095529552314138,1.8706315809369631,2.565414506244544
25.3,2011-08-05 03:24:09+00:00,-73.974083,40.722876,-73.956888,40.731718,3,4,8,2011,False,late_night,1.7510362442688008,4.02231282516206,3.7882093565486326
24.0,2013-09-21 22:06:41+00:00,-73.982968,40.733844,-73.976433,40.718356,22,5,9,2013,True,late_night,1.8080892219746578,2.6944806935214225,4.473913042811044
22.5,2012-12-22 07:31:26+00:00,-73.988709,40.746245,-74.002113,40.749536,7,5,12,2012,True,morning_rush,1.1869717728172327,1.3347538829074868,1.6864070477378006
20.1,2012-10-01 09:36:22+00:00,-74.003481,40.812135,-74.001848,40.820836,9,0,10,2012,False,morning_rush,0.977217843964492,6.206983307362496,7.121304643619933
27.7,2013-12-30 11:24:02+00:00,-73.970129,40.69778,-73.960038,40.719732,11,0,12,2013,False,regular,2.58489945475604,6.820278073107703,4.76536688716639
22.1,2011-03-31 03:41:35+00:00,-73.983823,40.734336,-73.985613,40.721446,3,3,3,2011,False,late_night,1.441217389749976,2.63510649035167,4.06463049793465
21.7,2012-08-30 09:20:53+00:00,-73.992566,40.703582,-73.982351,40.697061,9,3,8,2012,False,morning_rush,1.125750192138658,6.080227037649511,6.781301272076895
27.1,2011-09-29 14:18:28+00:00,-73.927142,40.713717,-73.923492,40.691053,14,3,9,2011,False,regular,2.538835354710324,6.958650210985666,9.095071773595741
21.4,2013-11-05 00:47:01+00:00,-73.959237,40.725154,-73.956323,40.714055,0,1,11,2013,False,late_night,1.258348862443284,4.270244175672325,5.469990046359436
24.6,2013-12-15 14:38:27+00:00,-73.958883,40.759459,-73.96205,40.74177,14,6,12,2013,True,regular,1.984936318650831,2.2477144439739862,2.675631871136928
23.4,2012-05-31 09:21:52+00:00,-73.935956,40.758005,-73.950516,40.752792,9,3,5,2012,False,morning_rush,1.356485763587591,4.172954573211933,3.0030863523203193
18.0,2012-09-03 13:12:00+00:00,-73.963956,40.729621,-73.968207,40.727338,13,0,9,2012,False,regular,0.4390416476431667,3.6403249068545134,3.707681473336998
18.8,2012-02-04 22:40:21+00:00,-73.995419,40.683166,-73.99975,40.687861,22,5,2,2012,True,late_night,0.6371086385174528,8.363042799992515,7.891011780871543
18.9,2011-11-16 15:50:14+00:00,-73.997758,40.794331,-73.992004,40.791345,15,2,11,2011,False,regular,0.5872612881784253,4.169598886179575,3.748025096620306
18.0,2011-06-23 19:41:52+00:00,-73.960702,40.741427,-73.960854,40.746126,19,3,6,2011,False,evening_rush,0.5226618493333177,2.785615525647461,2.460335657901428
21.1,2011-03-17 00:52:16+00:00,-74.021187,40.716511,-74.010355,40.717652,0,3,3,2011,False,late_night,0.9216849594226583,5.506698322514945,4.951150077000609
21.0,2012-11-27 17:27:06+00:00,-73.981556,40.758248,-73.978742,40.747915,17,1,11,2012,False,evening_rush,1.1731722808870664,0.3333342814556238,1.2576113995380198
24.4,2013-08-26 21:25:52+00:00,-74.023422,40.756133,-74.028466,40.739271,21,0,8,2013,False,regular,1.9225126893033995,3.2008498977941113,4.175796985326794
20.6,2012-10-13 06:45:46+00:00,-73.978023,40.74032,-73.986172,40.746157,6,5,10,2012,True,morning_rush,0.9447587835381558,2.064359061505578,1.3180975453080503
24.4,2011-05-29 13:01:07+00:00,-73.962919,40.754456,-73.968952,40.770921,13,6,5,2011,True,regular,1.9000239717250713,1.9423816154673919,2.0016316902805826
28.3,2013-05-26 22:05:36+00:00,-73.974412,40.715349,-73.972804,40.740703,22,6,5,2013,True,late_night,2.8224904633663224,4.833711454188766,2.2006900326409946
20.7,2013-05-18 00:40:05+00:00,-73.961238,40.772797,-73.964966,40.782152,0,5,5,2013,True,late_night,1.0865602263157996,2.623400727095145,3.1941351958879176
24.7,2011-09-01 06:40:36+00:00,-73.940703,40.720094,-73.951468,40.734669,6,3,9,2011,False,morning_rush,1.8572646714334764,5.657778290908597,3.866470089770794
21.2,2012-02-01 07:42:27+00:00,-73.982871,40.731833,-73.972804,40.736448,7,2,2,2012,False,morning_rush,0.9913702582672136,2.9180547100750007,2.624302072716471
17.3,2013-08-11 17:56:18+00:00,-73.923847,40.769464,-73.922324,40.772484,17,6,8,2013,True,evening_rush,0.3594667100539481,5.346599631964554,5.558977310174618
17.1,2013-07-22 21:01:59+00:00,-73.975747,40.786119,-73.972999,40.787229,21,0,7,2013,False,regular,0.262221184336045,3.2327567171353033,3.4163460671597967
19.8,2011-08-03 10:32:23+00:00,-73.961017,40.797573,-73.969243,40.796515,10,2,8,2011,False,regular,0.7023688187843778,4.859285927733513,4.496124130474078
21.7,2011-07-13 16:39:33+00:00,-73.992221,40.781674,-74.002637,40.787745,16,2,7,2011,False,regular,1.1066923736400602,2.6925872459807043,3.608599236986687
18.4,2012-09-30 21:04:47+00:00,-73.947614,40.740278,-73.949236,40.735072,21,6,9,2012,True,regular,0.5947927986817556,3.750821169458248,3.97900919230435
25.8,2012-11-21 15:12:25+00:00,-73.959166,40.703769,-73.979448,40.702295,15,2,11,2012,False,regular,1.7175470393688559,6.425509509875027,6.215070117092102
22.7,2013-11-20 19:38:47+00:00,-73.950571,40.792152,-73.942773,40.780372,19,2,11,2013,False,evening_rush,1.4651964058625238,4.803330930923381,4.374386545677628
19.9,2011-10-31 11:13:55+00:00,-73.97891,40.791121,-73.98595,40.79587,11,0,10,2011,False,regular,0.7937746337851576,3.7244587838717194,4.211122348182898
20.6,2013-02-24 17:15:51+00:00,-74.005108,40.729841,-74.007785,40.72025,17,6,2,2013,True,evening_rush,1.0900685287508827,3.5401587871429925,4.598376009897522
17.8,2013-02-22 12:57:28+00:00,-73.970792,40.777636,-73.966523,40.777973,12,4,2,2013,False,regular,0.36140691518471124,2.510288062842138,2.736134621648368
18.4,2011-03-18 03:08:46+00:00,-74.01394,40.740035,-74.016187,40.74504,3,4,3,2011,False,late_night,0.5878450535167036,3.119306736456428,2.959494973694359
22.2,2012-04-06 18:11:52+00:00,-73.986724,40.795038,-73.998407,40.800897,18,4,4,2012,False,evening_rush,1.1796546727910089,4.119727116248941,4.8921661711921205
24.1,2011-05-02 05:02:57+00:00,-73.976178,40.734554,-73.961121,40.742269,5,0,5,2011,False,late_night,1.5314184729972073,2.7227835479646827,2.697605863332596
23.4,2012-07-22 21:51:15+00:00,-73.932456,40.80936,-73.947781,40.807227,21,6,7,2012,True,regular,1.3114312888853505,7.249866067307711,6.328353025500862
27.1,2013-04-09 19:31:55+00:00,-73.973629,40.773584,-73.995994,40.778444,19,1,4,2013,False,evening_rush,1.959235107315394,2.000574601603206,2.439007414532888
20.6,2013-03-01 16:15:37+00:00,-73.977209,40.803926,-73.968463,40.79906,16,4,3,2013,False,regular,0.9136229579673188,5.1542312898395135,4.785726608945585
27.9,2013-09-05 01:13:21+00:00,-73.981261,40.736086,-73.995855,40.716377,1,3,9,2013,False,late_night,2.513017777341704,2.4627526955115617,4.709778372544788
22.4,2011-04-18 16:59:58+00:00,-74.006842,40.762151,-73.994314,40.767454,16,0,4,2011,False,regular,1.2086867932074845,1.8558371595546963,1.2869137581259413
18.0,2011-01-15 17:47:31+00:00,-73.978283,40.720922,-73.974515,40.723907,17,5,1,2011,True,evening_rush,0.4593465390953317,4.167480578053789,3.902299880602731
20.9,2011-07-24 20:48:39+00:00,-73.977942,40.77532,-73.975112,40.785453,20,6,7,2011,True,regular,1.1516586538443438,2.0283531601338636,3.1755003107961515
18.5,2013-05-14 02:15:27+00:00,-73.999372,40.776971,-74.005062,40.776718,2,1,5,2013,False,late_night,0.47994236658473927,2.4113629451655214,2.6544304632256397
24.6,2011-12-20 14:00:40+00:00,-74.003735,40.821911,-74.011989,40.805879,14,1,12,2011,False,regular,1.9132286636193288,7.270497561787056,5.772186097586344
17.6,2013-07-15 03:43:32+00:00,-73.989631,40.764461,-73.993394,40.763545,3,0,7,2013,False,late_night,0.3328839007757657,0.7982447410123944,0.9067565782735209
21.9,2011-06-10 06:17:22+00:00,-73.978701,40.771723,-73.987474,40.780589,6,4,6,2011,False,morning_rush,1.2319177633118532,1.6298248908601782,2.5172771654696033
22.1,2012-03-19 22:14:25+00:00,-73.989151,40.735875,-73.977074,40.740635,22,0,3,2012,False,late_night,1.146944406211089,2.479338602867346,2.0572258871910636
19.4,2013-11-19 12:15:38+00:00,-74.001018,40.766241,-74.008445,40.764774,12,1,11,2013,False,regular,0.6464060080514599,1.5961981443102002,2.0741026482705296
24.3,2011-08-28 12:13:16+00:00,-73.974215,40.738603,-73.969151,40.721968,12,6,8,2011,True,regular,1.8983068729206907,2.357056559620934,4.236731130860361
22.8,2011-09-26 23:19:14+00:00,-73.969223,40.753476,-73.959171,40.743216,23,0,9,2011,False,late_night,1.4207708155048324,1.4603880606955635,2.76068012114118
20.6,2011-11-08 20:03:53+00:00,-73.977574,40.755235,-73.986386,40.760008,20,1,11,2011,False,regular,0.9124476043603479,0.7349941713307182,0.23541977290554064
24.2,2011-02-03 17:01:56+00:00,-73.99126,40.739431,-73.987494,40.722779,17,3,2,2011,False,evening_rush,1.878612797878279,2.121024722835483,3.919997893637051
20.4,2013-12-06 19:41:27+00:00,-73.968103,40.751888,-73.977042,40.748706,19,4,12,2013,False,evening_rush,0.8319802036081603,1.6152998525877318,1.2552235467815747
16.5,2012-01-11 19:10:57+00:00,-73.983811,40.738741,-73.985546,40.739125,19,2,1,2012,False,evening_rush,0.1522848248236354,2.146224408855305,2.0988078176044804
21.8,2011-07-21 22:36:40+00:00,-74.003782,40.738608,-74.008368,40.750107,22,3,7,2011,False,late_night,1.3357240121147622,2.649792802006403,2.1167486763485748
20.3,2012-05-07 17:48:26+00:00,-73.959275,40.7823,-73.96623,40.788445,17,0,5,2012,False,evening_rush,0.8998714863118097,3.48973912480123,3.7541403917571343
20.5,2013-12-25 23:37:27+00:00,-73.97293,40.755262,-73.971352,40.764891,23,2,12,2013,False,late_night,1.0789133131962274,1.1016623740727691,1.4166883311987215
21.9,2013-08-19 13:04:49+00:00,-73.982386,40.760412,-73.994527,40.763431,13,0,8,2013,False,regular,1.076237120770098,0.3751301327621708,0.9709444298616317
21.9,2011-03-16 09:42:58+00:00,-74.011421,40.706281,-74.002129,40.697827,9,2,3,2011,False,morning_rush,1.2236152781299328,6.151670323737809,6.836086044082791
21.8,2012-01-21 14:38:40+00:00,-73.994897,40.762704,-74.005713,40.756567,14,5,1,2012,True,regular,1.138225747666928,0.9486803749645405,1.7099440993275108
23.5,2011-07-18 19:33:34+00:00,-73.939629,40.765913,-73.9523,40.756586,19,0,7,2011,False,evening_rush,1.4881212695031452,3.9622889684485854,2.800791066660181
18.8,2011-06-11 20:21:30+00:00,-74.010167,40.73805,-74.01269,40.743958,20,5,6,2011,True,regular,0.6904717843980992,3.039553127595559,2.771968802958379
19.6,2013-06-13 22:18:03+00:00,-73.985027,40.812551,-73.988752,40.805612,22,3,6,2013,False,late_night,0.8328407542361789,6.065925165322591,5.301288614185111
18.3,2013-03-02 19:38:27+00:00,-73.980327,40.681323,-73.976771,40.677383,19,5,3,2013,True,evening_rush,0.5309033261372084,8.537231895021618,8.994337655562695
27.2,2012-11-05 14:45:46+00:00,-74.009943,40.771384,-74.026217,40.787797,14,0,11,2012,False,regular,2.2821955288719407,2.540177876840308,4.768003610020096
21.6,2013-08-17 13:38:56+00:00,-73.976516,40.766247,-73.966651,40.772819,13,5,8,2013,True,regular,1.106430066426525,1.1888878200091695,2.2880443333027363
19.7,2012-02-23 16:41:46+00:00,-74.013722,40.755286,-74.016496,40.747558,16,3,2,2012,False,regular,0.8905181988594137,2.396189564128014,2.857448637998135
17.1,2011-01-29 05:59:16+00:00,-73.978051,40.76652,-73.975637,40.768039,5,5,1,2011,True,late_night,0.26430715399817767,1.136275335622748,1.3914409073586782
29.4,2011-01-14 23:56:49+00:00,-73.993048,40.776045,-73.971026,40.792558,23,4,1,2011,False,late_night,2.609453023561387,2.104793831669028,4.03132611211966
22.8,2013-04-04 04:39:38+00:00,-73.997317,40.728223,-73.984453,40.734375,4,3,4,2013,False,late_night,1.281743795406844,3.457477881413479,2.628460421539908
23.7,2013-05-13 03:49:36+00:00,-73.963304,40.758976,-73.961198,40.742993,3,0,5,2013,False,late_night,1.7860605832519663,1.8726416417890435,2.6410743947568713
23.9,2013-10-04 13:26:58+00:00,-73.984712,40.7445,-73.998443,40.735348,13,4,10,2013,False,regular,1.5407464311700425,1.502598357178086,2.7446546957280216
24.0,2012-08-17 13:08:37+00:00,-73.970526,40.717187,-73.984089,40.707268,13,4,8,2012,False,regular,1.5884891400282448,4.710296719715465,5.642393713319316
24.9,2013-11-11 03:16:07+00:00,-73.969863,40.771515,-73.958243,40.785922,3,0,11,2013,False,late_night,1.8771398008243736,1.9981752547457008,3.8610995061498676
22.2,2013-08-12 01:10:30+00:00,-73.954601,40.733069,-73.958619,40.745632,1,0,8,2013,False,late_night,1.4373734248300827,3.8027409970625445,2.649244528729922
18.9,2012-01-30 23:53:55+00:00,-74.004165,40.705064,-74.005849,40.698814,23,0,1,2012,False,late_night,0.7093187337221798,6.092700016519974,6.800895111937924
