fare_amount,pickup_timestamp,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
22.2,2012-04-06 18:11:52 UTC,-73.986724,40.795038,-73.998407,40.800897
24.1,2011-05-02 05:02:57 UTC,-73.976178,40.734554,-73.961121,40.742269
23.4,2012-07-22 21:51:15 UTC,-73.932456,40.80936,-73.947781,40.807227
27.1,2013-04-09 19:31:55 UTC,-73.973629,40.773584,-73.995994,40.778444
20.6,2013-03-01 16:15:37 UTC,-73.977209,40.803926,-73.968463,40.79906
27.9,2013-09-05 01:13:21 UTC,-73.981261,40.736086,-73.995855,40.716377
22.4,2011-04-18 16:59:58 UTC,-74.006842,40.762151,-73.994314,40.767454
18.0,2011-01-15 17:47:31 UTC,-73.978283,40.720922,-73.974515,40.723907
20.9,2011-07-24 20:48:39 UTC,-73.977942,40.77532,-73.975112,40.785453
18.5,2013-05-14 02:15:27 UTC,-73.999372,40.776971,-74.005062,40.776718
24.6,2011-12-20 14:00:40 UTC,-74.003735,40.821911,-74.011989,40.805879
17.6,2013-07-15 03:43:32 UTC,-73.989631,40.764461,-73.993394,40.763545
21.9,2011-06-10 06:17:22 UTC,-73.978701,40.771723,-73.987474,40.780589
22.1,2012-03-19 22:14:25 UTC,-73.989151,40.735875,-73.977074,40.740635
19.4,2013-11-19 12:15:38 UTC,-74.001018,40.766241,-74.008445,40.764774
24.3,2011-08-28 12:13:16 UTC,-73.974215,40.738603,-73.969151,40.721968
22.8,2011-09-26 23:19:14 UTC,-73.969223,40.753476,-73.959171,40.743216
20.6,2011-11-08 20:03:53 UTC,-73.977574,40.755235,-73.986386,40.760008
24.2,2011-02-03 17:01:56 UTC,-73.99126,40.739431,-73.987494,40.722779
20.4,2013-12-06 19:41:27 UTC,-73.968103,40.751888,-73.977042,40.748706
16.5,2012-01-11 19:10:57 UTC,-73.983811,40.738741,-73.985546,40.739125
21.8,2011-07-21 22:36:40 UTC,-74.003782,40.738608,-74.008368,40.750107
20.3,2012-05-07 17:48:26 UTC,-73.959275,40.7823,-73.96623,40.788445
20.5,2013-12-25 23:37:27 UTC,-73.97293,40.755262,-73.971352,40.764891
21.9,2013-08-19 13:04:49 UTC,-73.982386,40.760412,-73.994527,40.763431
21.9,2011-03-16 09:42:58 UTC,-74.011421,40.706281,-74.002129,40.697827
21.8,2012-01-21 14:38:40 UTC,-73.994897,40.762704,-74.005713,40.756567
23.5,2011-07-18 19:33:34 UTC,-73.939629,40.765913,-73.9523,40.756586
18.8,2011-06-11 20:21:30 UTC,-74.010167,40.73805,-74.01269,40.743958
19.6,2013-06-13 22:18:03 UTC,-73.985027,40.812551,-73.988752,40.805612
18.3,2013-03-02 19:38:27 UTC,-73.980327,40.681323,-73.976771,40.677383
16.1,2012-11-24 06:16:18 UTC,-73.97359,40.773531,-73.972742,40.773756
27.2,2012-11-05 14:45:46 UTC,-74.009943,40.771384,-74.026217,40.787797
21.6,2013-08-17 13:38:56 UTC,-73.976516,40.766247,-73.966651,40.772819
19.7,2012-02-23 16:41:46 UTC,-74.013722,40.755286,-74.016496,40.747558
17.1,2011-01-29 05:59:16 UTC,-73.978051,40.76652,-73.975637,40.768039
29.4,2011-01-14 23:56:49 UTC,-73.993048,40.776045,-73.971026,40.792558
22.8,2013-04-04 04:39:38 UTC,-73.997317,40.728223,-73.984453,40.734375
23.7,2013-05-13 03:49:36 UTC,-73.963304,40.758976,-73.961198,40.742993
23.9,2013-10-04 13:26:58 UTC,-73.984712,40.7445,-73.998443,40.735348
24.0,2012-08-17 13:08:37 UTC,-73.970526,40.717187,-73.984089,40.707268
24.9,2013-11-11 03:16:07 UTC,-73.969863,40.771515,-73.958243,40.785922
22.2,2013-08-12 01:10:30 UTC,-73.954601,40.733069,-73.958619,40.745632
18.9,2012-01-30 23:53:55 UTC,-74.004165,40.705064,-74.005849,40.698814
22.2,2011-02-07 20:20:45 UTC,-73.96162,40.733827,-73.973074,40.727361
17.9,2012-01-29 07:38:07 UTC,-73.979671,40.726033,-73.975212,40.72648
21.4,2011-11-24 22:33:58 UTC,-73.987562,40.780854,-73.976148,40.781601
24.6,2012-05-25 15:40:12 UTC,-74.002985,40.754596,-73.98775,40.744973
18.2,2012-12-16 21:31:56 UTC,-73.967868,40.791471,-73.97235,40.78898
23.6,2013-01-22 01:44:32 UTC,-73.998444,40.730003,-73.991996,40.715467
22.0,2013-03-04 18:42:04 UTC,-73.969644,40.776225,-73.970595,40.788948
25.5,2012-08-31 19:29:44 UTC,-73.941443,40.835189,-73.932641,40.817585
24.5,2011-01-08 05:16:43 UTC,-73.9604,40.760681,-73.96044,40.742967
20.3,2012-11-16 07:42:58 UTC,-73.952171,40.775849,-73.960413,40.7802
24.7,2011-10-29 07:34:38 UTC,-73.99438,40.770806,-73.981179,40.758437
18.2,2011-11-03 03:56:15 UTC,-73.964745,40.707338,-73.96376,40.702328
17.4,2012-04-12 18:04:54 UTC,-74.002884,40.767575,-74.006399,40.768206
19.1,2011-10-03 23:35:33 UTC,-73.98467,40.759194,-73.982892,40.765947
19.5,2012-09-12 15:53:33 UTC,-73.945175,40.742208,-73.952541,40.739997
24.8,2011-07-02 20:49:07 UTC,-73.992157,40.723479,-73.988004,40.741271
16.6,2012-12-19 12:12:15 UTC,-73.957773,40.770819,-73.959736,40.770815
22.8,2012-12-26 19:12:19 UTC,-73.959687,40.720828,-73.967635,40.732736
27.6,2012-07-31 02:46:54 UTC,-73.958505,40.814009,-73.934736,40.816795
27.4,2011-05-27 12:36:57 UTC,-74.00534,40.753425,-74.015413,40.774737
21.2,2011-11-06 05:13:03 UTC,-73.969496,40.713301,-73.965963,40.723884
16.0,2013-01-24 22:38:35 UTC,-73.983132,40.73458,-73.982564,40.735015
21.6,2013-03-05 06:02:46 UTC,-73.95823,40.741656,-73.968486,40.747944
17.8,2011-09-15 09:15:24 UTC,-74.0131,40.822371,-74.016473,40.819763
22.5,2013-09-01 23:14:30 UTC,-73.972644,40.723462,-73.98607,40.720753
27.8,2011-05-22 21:13:05 UTC,-73.975472,40.746513,-73.954808,40.733479
19.9,2013-08-31 16:17:19 UTC,-74.019802,40.733865,-74.022482,40.725783
26.0,2012-04-09 15:39:38 UTC,-73.997708,40.764978,-73.999537,40.785587
27.1,2011-10-15 11:08:26 UTC,-74.016603,40.734343,-73.997151,40.722303
20.9,2013-05-27 19:32:09 UTC,-73.994527,40.715828,-74.002767,40.709273
22.1,2012-03-22 16:48:48 UTC,-73.969016,40.744141,-73.956072,40.743204
18.6,2012-04-28 16:17:51 UTC,-73.976093,40.741018,-73.970167,40.740414
25.7,2012-06-18 01:07:12 UTC,-73.976612,40.732233,-73.996402,40.73607
18.6,2012-02-11 21:19:21 UTC,-74.000795,40.733836,-74.004506,40.729144
18.8,2012-05-09 19:22:40 UTC,-73.957591,40.785541,-73.953225,40.789995
21.3,2012-07-11 16:44:18 UTC,-73.980376,40.740408,-73.980021,40.751832
22.0,2013-05-04 14:58:56 UTC,-73.979326,40.715976,-73.978943,40.728642
18.9,2011-03-19 01:38:48 UTC,-73.961192,40.736137,-73.967264,40.733461
20.3,2013-11-07 05:58:31 UTC,-73.999827,40.75163,-74.006956,40.757744
21.6,2011-10-04 07:27:26 UTC,-73.975429,40.709912,-73.978513,40.698451
26.1,2012-05-28 00:15:38 UTC,-73.971531,40.798779,-73.951918,40.791562
23.1,2013-04-03 10:46:12 UTC,-73.990911,40.776027,-73.999988,40.76429
18.1,2011-02-25 05:40:27 UTC,-73.966953,40.792905,-73.971775,40.792448
19.9,2012-12-22 23:40:54 UTC,-73.970458,40.761764,-73.970169,40.753172
26.2,2011-02-10 03:43:03 UTC,-73.982024,40.687189,-73.996655,40.671982
18.5,2012-03-16 23:19:45 UTC,-73.982643,40.79606,-73.978324,40.7922
26.4,2012-03-15 23:06:25 UTC,-73.969529,40.724093,-73.982409,40.706807
24.2,2011-05-16 22:04:43 UTC,-73.964231,40.726534,-73.975103,40.739806
22.0,2013-06-27 19:13:31 UTC,-73.978742,40.75469,-73.990095,40.749115
25.2,2013-08-13 17:26:55 UTC,-73.957596,40.791347,-73.974002,40.8012
22.4,2012-12-08 20:17:38 UTC,-73.966829,40.781599,-73.954146,40.776678
22.2,2011-02-22 05:47:51 UTC,-74.015769,40.777188,-74.010553,40.765239
23.1,2012-12-28 07:27:20 UTC,-74.008098,40.740645,-73.998874,40.7524
19.8,2013-02-02 21:15:34 UTC,-73.956355,40.740172,-73.948043,40.741059
25.1,2011-07-20 02:51:28 UTC,-73.984935,40.760378,-73.986617,40.779247
18.0,2012-07-13 21:58:55 UTC,-73.976716,40.746098,-73.977012,40.741433
21.2,2013-12-11 14:00:01 UTC,-73.957214,40.77668,-73.947077,40.77223
25.2,2013-10-28 21:24:01 UTC,-73.980128,40.774904,-73.963744,40.784951
23.7,2013-02-06 18:08:08 UTC,-73.979255,40.76774,-73.991836,40.777858
28.3,2011-07-17 14:50:52 UTC,-73.997375,40.674221,-73.972175,40.675755
33.6,2012-11-20 06:57:10 UTC,-73.9726,40.75384,-73.985757,40.787192
18.3,2011-04-14 05:39:01 UTC,-73.96827,40.746734,-73.972889,40.743929
22.0,2012-09-18 15:38:09 UTC,-73.991558,40.755041,-73.990817,40.742346
20.7,2011-12-30 16:06:53 UTC,-73.99844,40.72737,-73.996781,40.717345
25.5,2011-02-08 03:34:50 UTC,-73.927474,40.710256,-73.907836,40.707509
24.8,2011-02-16 03:30:24 UTC,-73.981858,40.763894,-73.971739,40.779082
17.9,2012-01-03 00:35:49 UTC,-73.993674,40.739311,-73.989545,40.737448
25.0,2013-03-26 20:42:51 UTC,-73.965868,40.767241,-73.955513,40.782901
18.4,2011-06-30 20:20:26 UTC,-73.981016,40.729873,-73.977558,40.734217
22.0,2013-02-25 22:50:49 UTC,-74.001715,40.792477,-74.008469,40.803311
18.7,2012-09-07 19:50:41 UTC,-73.970339,40.780032,-73.965483,40.783904
17.6,2011-04-22 04:51:40 UTC,-73.997062,40.758905,-73.996387,40.762697
21.3,2012-08-06 10:15:38 UTC,-73.948471,40.743601,-73.956899,40.751128
22.6,2013-09-10 20:51:22 UTC,-73.97011,40.775572,-73.957482,40.769905
18.4,2012-07-14 05:46:07 UTC,-73.985538,40.761776,-73.986082,40.756219
21.5,2011-08-10 12:22:28 UTC,-73.977813,40.757158,-73.989018,40.760653
26.5,2013-03-16 04:19:32 UTC,-73.961934,40.781286,-73.971561,40.800697
23.8,2012-06-24 17:14:22 UTC,-73.976281,40.792796,-73.970931,40.777389
27.1,2011-04-16 02:36:55 UTC,-73.937558,40.712428,-73.927063,40.692136
18.4,2013-02-14 21:52:28 UTC,-73.957283,40.718488,-73.952466,40.715851
21.3,2011-01-02 08:48:58 UTC,-73.970248,40.726592,-73.965386,40.736901
19.7,2013-08-03 12:00:43 UTC,-73.99874,40.704927,-74.006843,40.705441
21.5,2011-06-29 20:36:07 UTC,-73.982938,40.748118,-73.982009,40.736424
17.3,2013-03-05 14:58:34 UTC,-73.970423,40.768003,-73.973724,40.768794
24.4,2012-03-19 12:43:18 UTC,-73.996457,40.749357,-73.998407,40.732028
18.8,2013-02-03 17:55:00 UTC,-73.954131,40.733976,-73.955249,40.740266
19.3,2012-03-03 09:28:30 UTC,-73.999483,40.783794,-74.006083,40.780703
19.4,2013-03-22 10:35:18 UTC,-73.992745,40.754217,-73.985228,40.753396
21.1,2011-09-22 19:09:36 UTC,-73.991246,40.760289,-74.001337,40.764561
22.2,2011-06-04 12:40:01 UTC,-73.965124,40.784627,-73.97811,40.786684
20.4,2013-09-19 23:52:43 UTC,-73.996099,40.746303,-74.003951,40.74089
22.4,2012-01-21 22:55:29 UTC,-74.016,40.811806,-74.007166,40.822143
20.0,2012-12-15 22:42:16 UTC,-73.958239,40.736566,-73.954848,40.744535
28.2,2013-04-18 15:32:44 UTC,-73.988888,40.809938,-74.00672,40.792196
18.8,2012-10-12 05:19:34 UTC,-74.00137,40.720758,-73.995397,40.718456
21.0,2012-12-03 04:40:25 UTC,-73.995097,40.765525,-73.995582,40.754722
22.3,2012-01-31 09:18:04 UTC,-73.945665,40.730724,-73.949839,40.718043
18.6,2012-03-17 04:40:26 UTC,-73.993141,40.783587,-73.995561,40.788938
22.6,2013-11-17 19:48:41 UTC,-73.982467,40.735653,-73.995804,40.73146
16.8,2012-05-16 15:57:57 UTC,-73.988938,40.758726,-73.987206,40.757298
22.8,2012-11-25 16:25:19 UTC,-74.004653,40.730484,-74.017329,40.723787
18.2,2011-08-05 07:04:05 UTC,-73.994854,40.778117,-73.998354,40.781819
19.4,2013-11-12 19:29:13 UTC,-74.006022,40.730327,-74.009509,40.737111
27.1,2011-11-06 22:10:30 UTC,-73.960882,40.800502,-73.953183,40.822205
16.6,2012-10-07 10:12:11 UTC,-73.977982,40.72012,-73.977585,40.71831
23.7,2012-03-25 20:34:54 UTC,-73.930346,40.709631,-73.923287,40.695147
22.1,2013-11-25 16:27:27 UTC,-73.994178,40.778547,-74.006136,40.773508
19.9,2012-02-10 05:06:14 UTC,-73.997177,40.732251,-73.998255,40.740721
20.3,2013-03-02 02:29:05 UTC,-73.949325,40.749783,-73.944022,40.742056
454.8,2013-04-13 13:40:17 UTC,-73.95884,40.740333,-73.946417,40.725511
22.5,2011-12-17 12:25:43 UTC,-73.972305,40.710622,-73.983697,40.703104
20.6,2011-01-09 16:20:47 UTC,-74.002274,40.74769,-74.010683,40.742357
21.6,2012-07-14 20:55:39 UTC,-73.9451,40.787947,-73.940047,40.777121
23.8,2013-03-02 01:07:43 UTC,-73.981442,40.780094,-73.965326,40.782269
17.1,2011-02-02 22:12:53 UTC,-73.988614,40.756954,-73.985755,40.756164
22.4,2011-02-18 13:13:15 UTC,-73.957141,40.783368,-73.96824,40.791265
21.5,2011-12-25 00:31:56 UTC,-73.980446,40.718214,-73.99135,40.713756
18.5,2013-01-25 20:17:29 UTC,-74.003313,40.740236,-74.001965,40.745817
18.7,2013-04-07 12:23:29 UTC,-73.979194,40.761874,-73.975618,40.756951
21.4,2013-04-30 14:43:46 UTC,-73.995627,40.746088,-73.99784,40.734791
21.7,2013-03-03 17:13:05 UTC,-74.040187,40.742595,-74.050978,40.737165
25.4,2012-08-10 19:22:29 UTC,-73.997634,40.713981,-73.98662,40.697798
24.7,2011-11-10 08:29:56 UTC,-73.990555,40.68756,-73.994042,40.705442
18.4,2013-04-11 16:33:15 UTC,-74.003113,40.774536,-73.997843,40.775961
25.3,2011-03-13 13:30:01 UTC,-73.968495,40.757297,-73.986227,40.749343
21.9,2013-05-29 03:00:54 UTC,-73.995549,40.77706,-73.983537,40.773284
28.4,2013-09-06 13:39:24 UTC,-73.970431,40.736883,-73.97728,40.712378
25.5,2012-05-22 02:04:37 UTC,-74.004666,40.728617,-73.99122,40.74296
23.0,2013-06-04 07:37:37 UTC,-73.961816,40.750196,-73.955688,40.763562
22.8,2013-02-13 23:18:38 UTC,-74.00553,40.775626,-74.019817,40.776701
17.6,2012-05-02 00:32:13 UTC,-74.026831,40.743056,-74.024375,40.746251
26.1,2013-11-27 09:56:27 UTC,-73.955255,40.774054,-73.938689,40.761377
22.3,2012-04-06 03:37:15 UTC,-73.997118,40.719811,-74.003097,40.707861
27.5,2013-07-05 00:05:40 UTC,-73.944861,40.745157,-73.928278,40.728184
17.7,2013-06-13 14:43:02 UTC,-73.968708,40.747897,-73.964851,40.746286
24.2,2013-03-21 14:34:13 UTC,-73.964195,40.786792,-73.950791,40.797402
17.7,2011-07-13 03:25:50 UTC,-73.959091,40.756229,-73.957496,40.752397
17.5,2012-01-31 01:16:34 UTC,-73.977746,40.802382,-73.978986,40.805859
26.0,2013-10-20 09:47:21 UTC,-73.977519,40.709569,-73.959147,40.719358
24.5,2013-01-14 10:20:14 UTC,-73.954373,40.753898,-73.947159,40.737657
24.9,2012-01-03 20:20:20 UTC,-73.977773,40.755382,-73.980126,40.773838
21.8,2012-11-30 11:31:54 UTC,-73.994564,40.768603,-73.990325,40.780176
19.5,2011-01-05 06:08:52 UTC,-73.968285,40.725599,-73.973933,40.730738
20.3,2013-10-08 01:09:50 UTC,-74.022273,40.800533,-74.021194,40.809774
23.3,2011-06-18 23:39:23 UTC,-73.953609,40.750389,-73.941653,40.7601
17.3,2013-10-12 23:32:37 UTC,-73.953191,40.717388,-73.95481,40.720314
24.0,2011-02-13 23:50:58 UTC,-73.956037,40.749519,-73.964782,40.763802
21.0,2013-07-18 10:30:17 UTC,-73.956805,40.740605,-73.966473,40.736079
18.0,2011-01-23 21:42:17 UTC,-73.981684,40.833497,-73.980947,40.838115
23.4,2011-02-09 14:40:46 UTC,-73.982134,40.781498,-73.990209,40.794715
30.9,2013-09-25 19:12:44 UTC,-74.004593,40.75149,-74.01892,40.724578
22.0,2011-09-01 03:23:35 UTC,-73.945039,40.746642,-73.957025,40.751022
22.5,2013-11-25 12:01:27 UTC,-73.9897,40.778532,-73.977949,40.785778
24.2,2013-11-12 14:35:26 UTC,-73.973202,40.779966,-73.974626,40.762881
17.1,2012-01-25 02:38:37 UTC,-73.974919,40.662654,-73.974341,40.665472
21.9,2013-07-19 03:09:29 UTC,-74.006808,40.76929,-74.016474,40.761353
19.2,2013-11-27 19:58:42 UTC,-74.014894,40.750839,-74.020708,40.754807
18.7,2013-05-20 17:03:04 UTC,-73.979888,40.710666,-73.986026,40.709716
20.6,2011-03-09 03:58:44 UTC,-73.989075,40.776406,-73.991843,40.766943
25.6,2011-12-02 13:10:28 UTC,-73.981789,40.817386,-73.998373,40.828482
21.5,2012-02-27 10:35:38 UTC,-73.958692,40.766704,-73.947795,40.76252
17.0,2012-09-25 05:58:31 UTC,-73.975501,40.783013,-73.975665,40.785712
22.3,2011-12-20 23:07:29 UTC,-73.96483,40.804124,-73.962809,40.817264
22.1,2013-08-24 23:45:40 UTC,-73.971093,40.725092,-73.96195,40.715925
19.8,2013-09-01 21:17:11 UTC,-73.986327,40.694273,-73.977949,40.694353
19.4,2011-03-28 18:44:38 UTC,-74.000036,40.769706,-74.005787,40.764753
18.9,2013-09-20 13:12:53 UTC,-73.974706,40.742572,-73.968661,40.73985
26.8,2013-07-25 12:08:12 UTC,-73.978322,40.708775,-73.97238,40.730336
18.4,2013-07-21 13:36:08 UTC,-73.961697,40.747655,-73.958537,40.752223
21.2,2013-04-19 06:39:53 UTC,-73.983018,40.771826,-73.972407,40.774962
20.4,2013-01-13 00:31:06 UTC,-73.985947,40.745531,-73.977952,40.750772
19.9,2012-06-14 01:13:49 UTC,-73.98459,40.726395,-73.977316,40.730698
27.0,2011-06-24 13:55:56 UTC,-73.998375,40.743295,-73.984722,40.725037
27.1,2012-05-24 18:53:58 UTC,-73.951062,40.749416,-73.950775,40.772383
23.0,2011-06-05 18:26:47 UTC,-73.957207,40.692116,-73.95663,40.677472
25.2,2013-01-30 18:32:50 UTC,-74.004261,40.745717,-73.996069,40.763043
18.8,2011-03-10 16:42:55 UTC,-73.963921,40.70967,-73.965706,40.71585
18.2,2011-07-05 07:41:11 UTC,-74.0169,40.769771,-74.012084,40.771579
18.8,2012-07-07 12:25:17 UTC,-73.960294,40.703169,-73.965895,40.700114
32.9,2011-02-20 19:48:19 UTC,-73.993927,40.780381,-74.016722,40.806432
19.9,2011-12-23 02:26:14 UTC,-73.972802,40.737725,-73.966823,40.74377
23.4,2011-09-13 01:44:21 UTC,-74.01859,40.733711,-74.034077,40.733888
20.0,2011-10-06 16:03:50 UTC,-74.003974,40.758834,-74.010965,40.753481
20.9,2012-01-02 08:23:20 UTC,-73.970626,40.724019,-73.962426,40.717467
19.8,2013-10-02 22:52:15 UTC,-73.994018,40.758362,-73.985701,40.758868
23.1,2013-12-22 23:54:24 UTC,-73.996799,40.728037,-73.985047,40.718731
26.3,2011-06-26 12:08:14 UTC,-73.952083,40.733298,-73.97228,40.740094
19.2,2011-01-09 11:05:27 UTC,-73.935781,40.762161,-73.932821,40.755704
20.8,2012-11-15 07:14:05 UTC,-73.96126,40.715843,-73.963837,40.725892
22.6,2011-01-27 05:03:10 UTC,-74.001838,40.71207,-73.991955,40.721896
23.0,2011-03-26 17:34:02 UTC,-73.94473,40.757447,-73.929966,40.756892
22.8,2011-01-12 20:29:20 UTC,-74.011229,40.749193,-74.024318,40.754996
18.8,2013-11-27 20:59:37 UTC,-73.98609,40.755061,-73.985931,40.761364
24.0,2013-07-02 19:28:47 UTC,-73.978904,40.759829,-73.970578,40.745206
24.5,2013-11-10 16:40:50 UTC,-73.941519,40.751721,-73.944899,40.769038
24.5,2012-03-16 22:36:59 UTC,-73.961747,40.768243,-73.94429,40.765685
480.8,2012-04-12 08:00:57 UTC,-73.989275,40.752923,-73.99329,40.759879
19.5,2013-02-09 20:22:08 UTC,-73.998899,40.689781,-74.001901,40.697017
29.2,2011-12-05 12:54:45 UTC,-73.959956,40.697563,-73.970689,40.672668
19.0,2013-07-03 22:26:26 UTC,-73.990667,40.807838,-73.989128,40.801269
31.3,2011-01-27 13:33:32 UTC,-73.975665,40.750002,-74.005847,40.758406
16.9,2013-05-09 17:19:39 UTC,-74.007396,40.778507,-74.009873,40.77913
22.9,2013-01-08 05:21:44 UTC,-73.968615,40.739629,-73.955925,40.746519
22.6,2011-02-10 08:51:08 UTC,-73.970226,40.74826,-73.984194,40.749183
25.8,2012-12-03 14:12:21 UTC,-74.004832,40.736399,-74.021015,40.748693
21.2,2012-06-27 01:25:13 UTC,-73.959368,40.823978,-73.948205,40.825118
25.1,2011-10-21 01:07:35 UTC,-73.968905,40.757597,-73.956388,40.771838
24.0,2013-03-24 10:55:27 UTC,-73.9652,40.733954,-73.978756,40.724154
24.3,2011-02-15 11:47:05 UTC,-73.987574,40.700454,-73.970246,40.699177
19.3,2011-03-25 00:43:06 UTC,-73.976421,40.809212,-73.972096,40.803278
21.2,2012-06-03 08:01:16 UTC,-73.978732,40.745102,-73.968245,40.748988
19.8,2013-12-11 12:36:41 UTC,-73.982963,40.772327,-73.990882,40.76954
23.2,2013-03-22 16:52:37 UTC,-73.97659,40.77568,-73.961699,40.773385
19.4,2013-05-16 14:38:29 UTC,-73.954871,40.736115,-73.957551,40.729067
18.4,2011-09-19 03:50:36 UTC,-73.958501,40.770174,-73.961621,40.765566
18.0,2012-11-28 08:05:12 UTC,-74.003637,40.731876,-73.998813,40.731773
25.9,2012-03-18 21:27:29 UTC,-73.960292,40.720287,-73.964212,40.700074
29.4,2012-07-23 03:07:44 UTC,-73.956177,40.784934,-73.971384,40.761916
16.4,2012-05-12 08:00:12 UTC,-73.983024,40.745254,-73.981706,40.745846
29.6,2012-07-15 14:31:33 UTC,-73.969831,40.765555,-73.973013,40.737864
19.6,2011-02-12 13:53:46 UTC,-73.97012,40.762328,-73.977799,40.760396
22.1,2011-09-27 15:54:28 UTC,-73.996999,40.769138,-73.984594,40.765366
27.9,2013-07-31 18:26:08 UTC,-73.987639,40.703304,-73.963716,40.708724
1.3,2011-02-06 10:27:51 UTC,-73.964984,40.732441,-73.974175,40.725721
23.5,2011-07-04 23:27:35 UTC,-73.989916,40.740266,-73.987942,40.755961
20.3,2012-01-07 17:24:34 UTC,-73.96049,40.725056,-73.964474,40.733537
29.3,2011-03-19 06:25:07 UTC,-73.953901,40.76287,-73.931017,40.747747
18.5,2012-12-24 14:06:57 UTC,-73.957127,40.785607,-73.952209,40.782763
24.6,2012-05-26 21:21:53 UTC,-73.940404,40.790356,-73.931134,40.805627
22.5,2012-07-29 11:17:55 UTC,-73.981815,40.739824,-73.969996,40.732848
16.3,2012-03-06 14:36:15 UTC,-73.976456,40.758759,-73.975154,40.75823
22.7,2011-09-01 08:53:26 UTC,-73.973587,40.763369,-73.975451,40.777411
23.7,2013-12-06 10:00:49 UTC,-73.981208,40.768638,-73.966019,40.763232
22.5,2011-08-09 00:07:56 UTC,-73.969156,40.723656,-73.961378,40.734886
21.8,2011-05-24 21:17:21 UTC,-74.014224,40.804617,-74.022683,40.795517
30.5,2012-07-06 11:18:24 UTC,-73.975902,40.777796,-73.983144,40.748919
22.1,2013-04-16 01:38:58 UTC,-74.007549,40.778579,-74.011445,40.790865
21.8,2013-01-20 06:59:36 UTC,-73.999252,40.786104,-73.98766,40.790491
23.4,2012-11-22 19:14:41 UTC,-73.965342,40.766024,-73.950608,40.77107
27.7,2011-01-24 13:25:57 UTC,-73.983982,40.719181,-73.962465,40.708251
21.8,2012-06-05 16:52:13 UTC,-73.966048,40.745831,-73.973135,40.735697
21.4,2013-02-08 15:12:26 UTC,-73.984416,40.700468,-73.983013,40.711973
18.0,2011-04-28 08:21:22 UTC,-73.957872,40.762452,-73.961874,40.764884
16.7,2011-08-28 08:26:23 UTC,-73.984782,40.744924,-73.986605,40.743749
20.4,2011-07-18 10:39:06 UTC,-74.019098,40.748784,-74.0098,40.750994
23.2,2011-04-02 18:19:43 UTC,-73.975492,40.78612,-73.975951,40.801205
23.1,2011-10-23 06:05:24 UTC,-74.023377,40.73629,-74.010219,40.743527
0.7,2013-09-27 12:38:39 UTC,-74.009054,40.742436,-74.014217,40.73769
23.6,2013-01-22 16:47:21 UTC,-73.997659,40.750659,-73.990245,40.736624
19.3,2011-03-03 07:48:44 UTC,-74.000154,40.6948,-74.004582,40.700681
25.9,2011-09-13 21:59:41 UTC,-73.990901,40.742018,-74.009273,40.732778
23.4,2012-09-06 20:52:55 UTC,-74.000841,40.675426,-74.011056,40.663602
22.2,2013-02-18 22:27:45 UTC,-74.008119,40.732434,-74.006878,40.745592
26.2,2012-05-30 03:49:02 UTC,-73.949163,40.775656,-73.929948,40.78438
18.6,2013-11-06 06:47:04 UTC,-73.993563,40.763418,-73.998159,40.767275
21.9,2012-01-01 01:34:48 UTC,-74.024615,40.732155,-74.026307,40.719771
24.9,2013-09-02 07:49:46 UTC,-73.987218,40.751224,-73.982322,40.769117
21.6,2013-05-08 08:37:49 UTC,-74.002495,40.71775,-74.008489,40.728039
18.5,2011-06-27 23:13:13 UTC,-73.997699,40.74993,-74.002537,40.746892
18.2,2013-03-03 03:03:46 UTC,-73.965793,40.83791,-73.965072,40.832757
17.8,2013-09-01 17:13:57 UTC,-73.988963,40.805374,-73.993329,40.806159
24.9,2012-09-09 19:09:09 UTC,-74.003052,40.751579,-74.020882,40.746794
27.2,2011-08-04 01:27:26 UTC,-73.971075,40.754804,-73.977577,40.776923
19.3,2012-07-05 00:32:03 UTC,-73.957001,40.720613,-73.950852,40.716758
21.9,2012-08-05 08:15:04 UTC,-73.969263,40.725946,-73.962803,40.715267
26.0,2013-05-06 18:12:23 UTC,-74.029071,40.760866,-74.015709,40.77675
22.5,2012-07-17 18:16:36 UTC,-74.0023,40.734253,-73.989744,40.728563
21.6,2011-01-13 19:32:41 UTC,-73.979051,40.777124,-73.988053,40.784989
20.7,2011-11-08 07:18:05 UTC,-73.984886,40.797091,-73.99234,40.803844
19.2,2011-10-27 06:47:40 UTC,-73.986546,40.759979,-73.993558,40.759393
20.6,2013-01-30 21:41:09 UTC,-73.999655,40.753052,-74.001176,40.743322
18.8,2013-08-27 19:28:15 UTC,-74.008112,40.699577,-74.014344,40.699095
21.5,2012-03-24 16:29:25 UTC,-73.939844,40.772428,-73.94159,40.76073
20.0,2012-03-12 13:18:52 UTC,-73.979458,40.71569,-73.98818,40.715453
21.1,2013-05-21 20:52:40 UTC,-73.967158,40.73746,-73.959314,40.745188
25.4,2011-07-11 12:48:18 UTC,-73.979875,40.778787,-73.989356,40.795965
23.0,2012-12-05 04:56:05 UTC,-73.979073,40.780893,-73.989049,40.770014
18.5,2011-06-03 01:58:31 UTC,-73.981242,40.736005,-73.97604,40.7335
20.1,2011-08-28 21:04:36 UTC,-74.002409,40.737733,-73.995186,40.732484
17.4,2013-03-09 11:34:29 UTC,-74.01029,40.72902,-74.012541,40.731758
